"YYYYMMDD","hhmmss (UTC+0)","Type","Direction","Duration [s]"
20110108,220452,SMS,Incoming,0
20110108,223408,SMS,Outgoing,0
20110109,111651,Voice,Outgoing,136
20110109,112602,SMS,Outgoing,0
20110109,112648,SMS,Incoming,0
20110109,154313,SMS,Incoming,0
20110109,200920,Voice,Outgoing,30
20110109,205533,SMS,Outgoing,0
20110109,215309,SMS,Outgoing,0
20110109,215427,SMS,Incoming,0
20110109,220418,SMS,Outgoing,0
20110109,221015,SMS,Incoming,0
20110109,221247,SMS,Outgoing,0
20110110,121642,Voice,Outgoing,0
20110110,122458,Voice,Incoming,58
20110110,161614,Data,Outgoing,57
20110110,180953,Data,Outgoing,110
20110110,181153,Data,Outgoing,14
20110110,181217,Data,Outgoing,16354
20110110,195304,Voice,Missed call,0
20110111,083010,SMS,Outgoing,0
20110111,083144,SMS,Incoming,0
20110111,090549,Voice,Outgoing,149
20110111,093256,Voice,Outgoing,24
20110111,120526,SMS,Incoming,0
20110111,135603,Voice,Outgoing,0
20110111,141449,Voice,Outgoing,0
20110111,141701,Voice,Outgoing,147
20110111,163805,Voice,Incoming,65
20110111,163934,Voice,Outgoing,166
20110112,103153,Voice,Missed call,0
20110112,112141,Voice,Outgoing,17
20110112,160338,Voice,Missed call,0
20110112,223415,SMS,Incoming,0
20110112,224903,SMS,Outgoing,0
20110112,224923,Data,Outgoing,51
20110112,225743,SMS,Outgoing,0
20110112,225920,SMS,Incoming,0
20110112,230214,SMS,Outgoing,0
20110112,231601,SMS,Incoming,0
20110113,075122,SMS,Incoming,0
20110113,084442,Data,Outgoing,300
20110113,093848,SMS,Outgoing,0
20110113,093949,SMS,Incoming,0
20110113,105646,Voice,Incoming,45
20110113,105712,SMS,Incoming,0
20110113,110028,SMS,Incoming,0
20110113,110114,SMS,Outgoing,0
20110113,114926,SMS,Incoming,0
20110113,161149,SMS,Incoming,0
20110113,164535,SMS,Outgoing,0
20110113,170558,Voice,Outgoing,28
20110113,195849,Data,Outgoing,11
20110113,195903,Data,Outgoing,71
20110113,200310,Data,Outgoing,80
20110113,210200,SMS,Outgoing,0
20110113,210552,SMS,Incoming,0
20110113,210912,SMS,Outgoing,0
20110113,212859,Voice,Outgoing,198
20110114,084316,SMS,Incoming,0
20110114,084936,SMS,Incoming,0
20110114,091349,Voice,Missed call,0
20110114,093835,Voice,Missed call,0
20110114,095811,Voice,Missed call,0
20110114,105128,Voice,Outgoing,0
20110114,105233,Voice,Outgoing,0
20110114,105314,Voice,Outgoing,0
20110114,105545,Voice,Incoming,114
20110114,155704,Voice,Outgoing,72
20110114,164425,SMS,Incoming,0
20110114,164724,SMS,Outgoing,0
20110114,190227,Voice,Missed call,0
20110114,232028,SMS,Incoming,0
20110114,232629,SMS,Outgoing,0
20110114,233310,SMS,Incoming,0
20110115,105000,Voice,Outgoing,74
20110115,202158,Data,Outgoing,48
20110115,202252,Data,Outgoing,19
20110115,202331,Data,Outgoing,72
20110115,210647,Data,Outgoing,127
20110115,210856,Data,Outgoing,51
20110116,000038,SMS,Outgoing,0
20110116,105145,Voice,Incoming,33
20110116,105320,Voice,Outgoing,376
20110116,140615,Voice,Outgoing,0
20110116,144642,Voice,Incoming,162
20110116,161948,SMS,Incoming,0
20110116,162824,SMS,Outgoing,0
20110116,164736,SMS,Outgoing,0
20110116,165114,SMS,Incoming,0
20110116,171051,SMS,Incoming,0
20110116,171206,SMS,Outgoing,0
20110116,171823,SMS,Outgoing,0
20110116,172242,SMS,Incoming,0
20110116,172418,SMS,Outgoing,0
20110116,172535,SMS,Incoming,0
20110116,172740,SMS,Outgoing,0
20110116,190049,SMS,Incoming,0
20110116,195319,SMS,Outgoing,0
20110117,112418,SMS,Outgoing,0
20110117,112834,SMS,Incoming,0
20110117,135920,SMS,Incoming,0
20110117,142020,SMS,Outgoing,0
20110117,144132,SMS,Incoming,0
20110117,144221,SMS,Outgoing,0
20110117,154043,Data,Outgoing,17
20110117,155029,Voice,Outgoing,181
20110117,161852,Data,Outgoing,13009
20110117,190120,Voice,Missed call,0
20110117,190220,SMS,Outgoing,0
20110117,195017,Voice,Outgoing,302
20110117,195841,Voice,Incoming,63
20110117,200401,SMS,Outgoing,0
20110117,201609,Voice,Outgoing,62
20110117,201717,Voice,Outgoing,0
20110117,201724,Voice,Outgoing,0
20110117,215644,SMS,Incoming,0
20110117,223221,SMS,Incoming,0
20110117,223927,SMS,Outgoing,0
20110117,224012,SMS,Incoming,0
20110117,224554,SMS,Outgoing,0
20110117,235205,SMS,Incoming,0
20110118,080755,SMS,Outgoing,0
20110118,083444,Voice,Outgoing,95
20110118,115646,SMS,Outgoing,0
20110118,171058,Voice,Outgoing,0
20110118,171204,Voice,Incoming,12
20110118,171210,SMS,Outgoing,0
20110118,184416,Data,Outgoing,11
20110118,184432,Data,Outgoing,64
20110118,184550,Data,Outgoing,47
20110118,184641,Data,Outgoing,34
20110118,184718,Data,Outgoing,9718
20110118,221258,SMS,Outgoing,0
20110118,223609,SMS,Incoming,0
20110118,223714,SMS,Incoming,0
20110118,223721,SMS,Incoming,0
20110118,232647,SMS,Incoming,0
20110119,091720,SMS,Incoming,0
20110119,092703,SMS,Outgoing,0
20110119,093027,Voice,Outgoing,185
20110119,101130,SMS,Outgoing,0
20110119,101218,SMS,Incoming,0
20110119,101420,SMS,Incoming,0
20110119,101522,SMS,Outgoing,0
20110119,113732,SMS,Incoming,0
20110119,114753,SMS,Outgoing,0
20110119,123817,SMS,Incoming,0
20110119,141634,Voice,Outgoing,0
20110119,141653,Voice,Outgoing,178
20110119,165114,SMS,Outgoing,0
20110119,201056,Voice,Incoming,168
20110119,203817,SMS,Outgoing,0
20110119,204059,SMS,Incoming,0
20110119,211227,SMS,Outgoing,0
20110119,211317,SMS,Outgoing,0
20110119,212048,SMS,Outgoing,0
20110119,212349,SMS,Outgoing,0
20110119,212510,SMS,Outgoing,0
20110119,213302,SMS,Outgoing,0
20110119,213914,SMS,Outgoing,0
20110119,215106,SMS,Outgoing,0
20110119,215717,SMS,Outgoing,0
20110119,230049,SMS,Outgoing,0
20110120,072331,SMS,Outgoing,0
20110120,083021,SMS,Outgoing,0
20110120,083152,SMS,Outgoing,0
20110120,083336,SMS,Incoming,0
20110120,083453,SMS,Incoming,0
20110120,084113,SMS,Outgoing,0
20110120,084246,SMS,Incoming,0
20110120,084512,SMS,Outgoing,0
20110120,084525,SMS,Outgoing,0
20110120,090159,SMS,Outgoing,0
20110120,090547,SMS,Incoming,0
20110120,090758,SMS,Outgoing,0
20110120,092926,Voice,Missed call,0
20110120,093124,SMS,Outgoing,0
20110120,122412,SMS,Incoming,0
20110120,130924,Voice,Missed call,0
20110120,142047,Voice,Outgoing,180
20110120,173541,Voice,Outgoing,36
20110120,175932,SMS,Incoming,0
20110120,180127,SMS,Outgoing,0
20110120,182603,Voice,Missed call,0
20110121,070133,SMS,Incoming,0
20110121,075226,Voice,Outgoing,149
20110121,104444,Voice,Incoming,192
20110121,115341,Voice,Incoming,24
20110121,121943,SMS,Incoming,0
20110121,142857,Voice,Outgoing,258
20110121,143651,Voice,Outgoing,0
20110121,190014,Voice,Outgoing,0
20110121,204441,Voice,Missed call,0
20110122,001318,Voice,Outgoing,0
20110122,080803,SMS,Incoming,0
20110122,105102,Voice,Outgoing,107
20110122,113451,Data,Outgoing,68
20110122,122826,Voice,Outgoing,279
20110122,123418,SMS,Outgoing,0
20110122,123425,SMS,Outgoing,0
20110122,135937,SMS,Outgoing,0
20110122,155443,SMS,Incoming,0
20110122,172406,Voice,Outgoing,200
20110122,192105,Voice,Outgoing,101
20110122,192252,Voice,Outgoing,0
20110122,192408,Voice,Outgoing,69
20110122,194152,Voice,Incoming,78
20110123,114713,Voice,Outgoing,71
20110123,121800,Voice,Missed call,0
20110123,121821,Voice,Outgoing,0
20110123,123147,Voice,Incoming,53
20110123,124050,SMS,Outgoing,0
20110123,124146,Voice,Incoming,49
20110123,124255,SMS,Incoming,0
20110123,185752,Voice,Missed call,0
20110123,201152,SMS,Outgoing,0
20110123,201336,SMS,Incoming,0
20110123,202204,SMS,Outgoing,0
20110123,202923,SMS,Incoming,0
20110123,210939,Voice,Outgoing,0
20110123,211012,Voice,Outgoing,0
20110123,211233,SMS,Incoming,0
20110123,211326,SMS,Incoming,0
20110123,213618,SMS,Incoming,0
20110123,213919,SMS,Incoming,0
20110123,215110,SMS,Incoming,0
20110123,215720,SMS,Incoming,0
20110123,230051,SMS,Incoming,0
20110124,072142,SMS,Incoming,0
20110124,072336,SMS,Incoming,0
20110124,081637,SMS,Outgoing,0
20110124,082550,Voice,Outgoing,0
20110124,083155,SMS,Incoming,0
20110124,083402,Data,Outgoing,118
20110124,084724,SMS,Outgoing,0
20110124,090625,SMS,Incoming,0
20110124,091058,Voice,Outgoing,8
20110124,094107,SMS,Incoming,0
20110124,094201,SMS,Outgoing,0
20110124,094252,SMS,Incoming,0
20110124,094505,SMS,Outgoing,0
20110124,144909,SMS,Incoming,0
20110124,145037,SMS,Outgoing,0
20110124,145120,SMS,Incoming,0
20110124,145351,SMS,Outgoing,0
20110124,171524,Voice,Outgoing,125
20110124,191204,SMS,Outgoing,0
20110124,191234,SMS,Incoming,0
20110124,191908,SMS,Outgoing,0
20110124,194608,SMS,Incoming,0
20110124,194914,SMS,Outgoing,0
20110124,211637,Data,Outgoing,3426
20110124,234606,Data,Outgoing,49
20110125,005842,SMS,Incoming,0
20110125,005953,SMS,Outgoing,0
20110125,112222,SMS,Incoming,0
20110125,112505,SMS,Outgoing,0
20110125,112705,Voice,Incoming,484
20110125,113558,SMS,Outgoing,0
20110125,134242,SMS,Outgoing,0
20110125,134320,SMS,Outgoing,0
20110125,134330,SMS,Outgoing,0
20110125,134353,SMS,Outgoing,0
20110125,134403,SMS,Outgoing,0
20110125,134413,SMS,Outgoing,0
20110125,134424,SMS,Outgoing,0
20110125,134504,SMS,Outgoing,0
20110125,134749,SMS,Incoming,0
20110125,174407,Voice,Outgoing,68
20110125,174540,Voice,Outgoing,53
20110126,125551,Voice,Outgoing,103
20110126,125818,Voice,Outgoing,30
20110126,144549,Voice,Incoming,34
20110126,151809,SMS,Outgoing,0
20110126,153457,Data,Outgoing,4
20110126,154601,Data,Outgoing,24
20110126,191334,Voice,Outgoing,0
20110126,213031,SMS,Outgoing,0
20110126,233050,SMS,Incoming,0
20110126,233225,SMS,Outgoing,0
20110127,075412,SMS,Outgoing,0
20110127,083353,Voice,Outgoing,61
20110127,101007,SMS,Outgoing,0
20110127,101223,SMS,Outgoing,0
20110127,101403,SMS,Outgoing,0
20110127,102219,SMS,Outgoing,0
20110127,102818,SMS,Incoming,0
20110127,123425,SMS,Outgoing,0
20110127,123434,SMS,Outgoing,0
20110127,123516,SMS,Incoming,0
20110127,125103,Voice,Incoming,168
20110127,132725,SMS,Outgoing,0
20110127,132743,SMS,Outgoing,0
20110127,133302,SMS,Incoming,0
20110127,144752,SMS,Outgoing,0
20110127,154017,Voice,Outgoing,8
20110127,154037,Voice,Incoming,71
20110127,181640,Voice,Missed call,0
20110127,183701,Voice,Outgoing,108
20110127,185802,SMS,Outgoing,0
20110127,190103,Voice,Missed call,0
20110127,190212,Voice,Outgoing,45
20110127,190722,Voice,Outgoing,43
20110127,203011,Data,Outgoing,20
20110127,203108,Data,Outgoing,5
20110127,203220,Data,Outgoing,308
20110127,203855,Data,Outgoing,43
20110127,204126,Voice,Outgoing,13
20110127,204152,Voice,Outgoing,60
20110127,204325,SMS,Outgoing,0
20110127,204438,SMS,Outgoing,0
20110127,204509,SMS,Outgoing,0
20110127,204613,SMS,Incoming,0
20110127,205213,Voice,Outgoing,10
20110127,205927,Data,Outgoing,0
20110127,210244,Data,Outgoing,1
20110127,210257,Data,Outgoing,16
20110127,210940,SMS,Incoming,0
20110127,211049,SMS,Outgoing,0
20110128,004721,Data,Outgoing,979
20110128,023120,SMS,Outgoing,0
20110128,032233,SMS,Outgoing,0
20110128,074827,Voice,Outgoing,210
20110128,075932,SMS,Outgoing,0
20110128,090851,Voice,Outgoing,177
20110128,093000,SMS,Outgoing,0
20110128,093034,SMS,Incoming,0
20110128,115933,Voice,Missed call,0
20110128,120038,Voice,Outgoing,26
20110128,125416,Voice,Incoming,13
20110128,130850,Voice,Outgoing,50
20110128,131952,SMS,Outgoing,0
20110128,132023,SMS,Outgoing,0
20110128,153053,Voice,Outgoing,189
20110128,153802,Voice,Outgoing,165
20110128,160045,SMS,Outgoing,0
20110128,160144,SMS,Incoming,0
20110128,162126,Voice,Incoming,112
20110128,162731,Voice,Outgoing,101
20110128,174837,SMS,Incoming,0
20110128,181514,SMS,Outgoing,0
20110128,211049,Voice,Outgoing,39
20110129,095349,SMS,Outgoing,0
20110129,095427,SMS,Outgoing,0
20110129,095443,SMS,Outgoing,0
20110129,100628,SMS,Incoming,0
20110129,140357,SMS,Outgoing,0
20110129,142349,Voice,Outgoing,0
20110129,142653,SMS,Outgoing,0
20110129,142701,SMS,Outgoing,0
20110129,142943,SMS,Incoming,0
20110129,143151,SMS,Outgoing,0
20110129,143230,SMS,Outgoing,0
20110129,143354,SMS,Incoming,0
20110129,145347,Voice,Incoming,200
20110129,152242,SMS,Outgoing,0
20110129,153120,Voice,Incoming,115
20110130,084559,Voice,Outgoing,0
20110130,084931,Voice,Incoming,108
20110130,123329,Voice,Missed call,0
20110130,133333,Voice,Outgoing,0
20110130,134041,Voice,Outgoing,28
20110130,140609,SMS,Outgoing,0
20110130,140617,SMS,Outgoing,0
20110130,140710,SMS,Outgoing,0
20110130,140859,SMS,Incoming,0
20110130,154248,Voice,Outgoing,152
20110130,154715,SMS,Outgoing,0
20110130,154735,Voice,Outgoing,237
20110130,155148,Voice,Outgoing,111
20110131,005504,SMS,Outgoing,0
20110131,005515,SMS,Outgoing,0
20110131,005715,SMS,Incoming,0
20110131,010044,SMS,Incoming,0
20110131,093223,Voice,Incoming,94
20110131,100256,Voice,Outgoing,57
20110131,102422,Voice,Incoming,234
20110131,121046,Voice,Outgoing,123
20110131,122610,Voice,Outgoing,175
20110131,145933,Voice,Incoming,0
20110131,145958,Voice,Outgoing,44
20110131,150223,Voice,Outgoing,0
20110131,150511,SMS,Outgoing,0
20110131,153015,SMS,Outgoing,0
20110131,153024,SMS,Outgoing,0
20110131,153329,SMS,Incoming,0
20110131,190624,Voice,Incoming,41
20110131,204256,SMS,Outgoing,0
20110131,204304,SMS,Outgoing,0
20110131,204348,SMS,Outgoing,0
20110131,204622,SMS,Incoming,0
20110131,212341,SMS,Incoming,0
20110201,000519,Voice,Outgoing,0
20110201,002452,SMS,Outgoing,0
20110201,011338,SMS,Outgoing,0
20110201,011400,SMS,Outgoing,0
20110201,012707,SMS,Incoming,0
20110201,012814,SMS,Outgoing,0
20110201,014741,SMS,Incoming,0
20110201,063611,Voice,Outgoing,107
20110201,175204,SMS,Outgoing,0
20110201,175219,SMS,Outgoing,0
20110201,175232,SMS,Outgoing,0
20110201,175401,SMS,Outgoing,0
20110201,175615,SMS,Incoming,0
20110201,185241,Voice,Outgoing,780
20110201,235101,SMS,Outgoing,0
20110201,235304,SMS,Incoming,0
20110202,095353,SMS,Incoming,0
20110202,095454,SMS,Incoming,0
20110202,112829,Voice,Missed call,0
20110202,113925,Voice,Outgoing,0
20110202,113934,Voice,Outgoing,0
20110202,114051,Voice,Incoming,84
20110202,131802,Voice,Outgoing,460
20110202,132618,Voice,Outgoing,13
20110202,140417,Voice,Incoming,1097
20110202,161610,SMS,Outgoing,0
20110202,192623,Voice,Outgoing,593
20110203,014930,SMS,Outgoing,0
20110203,014936,SMS,Outgoing,0
20110203,014949,SMS,Outgoing,0
20110203,014955,SMS,Outgoing,0
20110203,015104,SMS,Incoming,0
20110203,015434,SMS,Incoming,0
20110203,085021,Voice,Missed call,0
20110203,103421,Voice,Outgoing,409
20110203,111153,SMS,Incoming,0
20110203,111630,SMS,Outgoing,0
20110203,121448,Voice,Outgoing,71
20110203,121610,Voice,Outgoing,0
20110203,121635,Voice,Outgoing,0
20110203,131209,Voice,Missed call,0
20110203,133644,Voice,Outgoing,0
20110203,133757,Voice,Incoming,71
20110203,140629,SMS,Incoming,0
20110203,175832,Voice,Outgoing,44
20110204,030741,SMS,Outgoing,0
20110204,030746,SMS,Outgoing,0
20110204,030753,SMS,Outgoing,0
20110204,031309,SMS,Incoming,0
20110204,121832,Voice,Missed call,0
20110204,155046,Voice,Missed call,0
20110204,160922,Voice,Outgoing,0
20110205,000528,SMS,Outgoing,0
20110205,000534,SMS,Outgoing,0
20110205,000540,SMS,Outgoing,0
20110205,000623,SMS,Outgoing,0
20110205,001341,SMS,Incoming,0
20110205,001649,SMS,Outgoing,0
20110205,011724,SMS,Outgoing,0
20110205,012910,SMS,Outgoing,0
20110205,013048,SMS,Outgoing,0
20110205,150142,Voice,Missed call,0
20110205,155959,Voice,Outgoing,66
20110205,201722,SMS,Incoming,0
20110206,013604,SMS,Outgoing,0
20110206,014013,SMS,Incoming,0
20110206,090817,SMS,Incoming,0
20110206,091803,SMS,Incoming,0
20110206,122338,SMS,Outgoing,0
20110206,122418,SMS,Outgoing,0
20110206,122511,SMS,Incoming,0
20110206,132329,SMS,Incoming,0
